,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
572,8,1,1,1,1,350,1,7,71,Squa4cw.bmp,M5,None,None,None,None,None,None,None,None,None,None,None
573,8,2,2,0,0,350,2,52,180,octa6cw.bmp,J2,None,None,None,None,None,None,None,None,None,None,None
574,8,2,2,0,1,400,2,58,186,octa5cw.bmp,J1,None,None,None,None,None,None,None,None,None,None,None
575,8,1,1,1,0,300,1,1,65,sque8cw.bmp,M1,None,None,None,None,None,None,None,None,None,None,None
576,8,1,1,0,0,300,1,3,67,Squa8cw.bmp,M3,None,None,None,None,None,None,None,None,None,None,None
577,8,1,2,1,0,400,1,2,66,squf4cw.bmp,J3,None,None,None,None,None,None,None,None,None,None,None
578,8,2,2,0,1,250,2,58,186,octe6cw.bmp,J2,None,None,None,None,None,None,None,None,None,None,None
579,8,1,1,0,0,250,1,3,67,Squd3cw.bmp,M4,None,None,None,None,None,None,None,None,None,None,None
580,8,1,2,1,0,400,1,2,66,Squa2cw.bmp,J1,None,None,None,None,None,None,None,None,None,None,None
581,8,2,1,0,0,350,2,51,179,octa7cw.bmp,M2,None,None,None,None,None,None,None,None,None,None,None
582,8,2,1,0,0,250,2,51,179,octa4cw.bmp,M1,None,None,None,None,None,None,None,None,None,None,None
583,8,1,2,1,1,300,1,8,72,squf2cw.bmp,J5,None,None,None,None,None,None,None,None,None,None,None
584,8,1,2,0,0,250,1,4,68,sque7cw.bmp,J3,None,None,None,None,None,None,None,None,None,None,None
585,8,1,1,1,0,200,1,1,65,squf4cw.bmp,M3,None,None,None,None,None,None,None,None,None,None,None
586,8,2,2,1,0,300,2,54,182,octb2cw.bmp,J4,None,None,None,None,None,None,None,None,None,None,None
587,8,1,2,1,0,200,1,2,66,Squa1cw.bmp,J2,None,None,None,None,None,None,None,None,None,None,None
588,8,1,1,1,1,300,1,7,71,Squa7cw.bmp,M2,None,None,None,None,None,None,None,None,None,None,None
589,8,1,1,1,0,250,1,1,65,Squa3cw.bmp,M5,None,None,None,None,None,None,None,None,None,None,None
590,8,2,2,0,0,300,2,52,180,octd1cw.bmp,J4,None,None,None,None,None,None,None,None,None,None,None
591,8,1,1,1,0,400,1,1,65,Squa8cw.bmp,M4,None,None,None,None,None,None,None,None,None,None,None
592,8,2,1,0,0,350,2,51,179,octf5cw.bmp,M2,None,None,None,None,None,None,None,None,None,None,None
593,8,1,2,1,1,200,1,8,72,Squd3cw.bmp,J1,None,None,None,None,None,None,None,None,None,None,None
594,8,1,1,1,0,350,1,1,65,Squa4cw.bmp,M1,None,None,None,None,None,None,None,None,None,None,None
595,8,1,1,1,0,200,1,1,65,Squd6cw.bmp,M3,None,None,None,None,None,None,None,None,None,None,None
596,8,2,2,0,1,300,2,58,186,octd7cw.bmp,J3,None,None,None,None,None,None,None,None,None,None,None
597,8,2,1,1,0,400,2,53,181,octb5.bmp,M4,None,None,None,None,None,None,None,None,None,None,None
598,8,2,1,0,0,200,2,51,179,octd2cw.bmp,M5,None,None,None,None,None,None,None,None,None,None,None
599,8,1,2,0,0,300,1,4,68,squf6cw.bmp,J5,None,None,None,None,None,None,None,None,None,None,None
600,8,1,1,1,1,200,1,7,71,Squb2cw.bmp,M3,None,None,None,None,None,None,None,None,None,None,None
601,8,1,1,0,0,350,1,3,67,Squb5cw.bmp,M5,None,None,None,None,None,None,None,None,None,None,None
602,8,2,2,0,0,250,2,52,180,octe2cw.bmp,J4,None,None,None,None,None,None,None,None,None,None,None
603,8,2,1,0,1,200,2,57,185,octf6cw.bmp,M4,None,None,None,None,None,None,None,None,None,None,None
604,8,2,1,0,0,300,2,51,179,octa8cw.bmp,M2,None,None,None,None,None,None,None,None,None,None,None
605,8,1,2,1,0,350,1,2,66,squf8cw.bmp,J1,None,None,None,None,None,None,None,None,None,None,None
606,8,1,2,1,1,400,1,8,72,squf5cw.bmp,J2,None,None,None,None,None,None,None,None,None,None,None
607,8,2,1,1,0,250,2,53,181,octe5cw.bmp,M1,None,None,None,None,None,None,None,None,None,None,None
608,8,2,2,1,0,400,2,54,182,octb8.bmp,J3,None,None,None,None,None,None,None,None,None,None,None
609,8,2,1,0,1,400,2,57,185,octe4cw.bmp,M2,None,None,None,None,None,None,None,None,None,None,None
610,8,1,1,1,0,400,1,1,65,Squa5cw.bmp,M5,None,None,None,None,None,None,None,None,None,None,None
611,8,2,2,1,0,250,2,54,182,octf3cw.bmp,J5,None,None,None,None,None,None,None,None,None,None,None
612,8,2,1,0,0,200,2,51,179,octf7cw.bmp,M4,None,None,None,None,None,None,None,None,None,None,None
613,8,1,2,1,0,250,1,2,66,Squb4cw.bmp,J1,None,None,None,None,None,None,None,None,None,None,None
614,8,2,1,0,1,350,2,57,185,octd3cw.bmp,M3,None,None,None,None,None,None,None,None,None,None,None
615,8,1,2,1,0,350,1,2,66,Squd4cw.bmp,J4,None,None,None,None,None,None,None,None,None,None,None
616,8,1,2,1,0,300,1,2,66,Squb3cw.bmp,J2,None,None,None,None,None,None,None,None,None,None,None
617,8,1,1,1,1,400,1,7,71,Squb6cw.bmp,M1,None,None,None,None,None,None,None,None,None,None,None
618,8,2,1,0,0,400,2,51,179,octe7cw.bmp,M3,None,None,None,None,None,None,None,None,None,None,None
619,8,1,2,0,0,200,1,4,68,Squd2cw.bmp,J3,None,None,None,None,None,None,None,None,None,None,None
620,8,2,1,1,0,300,2,53,181,octb3.bmp,M5,None,None,None,None,None,None,None,None,None,None,None
621,8,1,1,1,0,350,1,1,65,sque8cw.bmp,M4,None,None,None,None,None,None,None,None,None,None,None
622,8,1,2,1,1,350,1,8,72,Squb1cw.bmp,J5,None,None,None,None,None,None,None,None,None,None,None
623,8,1,2,1,0,200,1,2,66,Squa6cw.bmp,J3,None,None,None,None,None,None,None,None,None,None,None
624,8,2,1,1,0,350,2,53,181,octf8cw.bmp,M1,None,None,None,None,None,None,None,None,None,None,None
625,8,2,2,0,0,400,2,52,180,octd5cw.bmp,J1,None,None,None,None,None,None,None,None,None,None,None
626,8,2,2,0,0,200,2,52,180,octf2cw.bmp,J5,None,None,None,None,None,None,None,None,None,None,None
627,8,1,1,1,1,250,1,7,71,sque5cw.bmp,M2,None,None,None,None,None,None,None,None,None,None,None
628,8,1,1,0,0,400,1,3,67,squf3cw.bmp,M2,None,None,None,None,None,None,None,None,None,None,None
629,8,1,2,1,0,250,1,2,66,Squd5cw.bmp,J2,None,None,None,None,None,None,None,None,None,None,None
630,8,2,2,0,0,300,2,52,180,octd6cw.bmp,J4,None,None,None,None,None,None,None,None,None,None,None
631,8,2,1,0,1,300,2,57,185,octb1.bmp,M4,None,None,None,None,None,None,None,None,None,None,None
632,8,1,1,0,0,200,1,3,67,squf7cw.bmp,M5,None,None,None,None,None,None,None,None,None,None,None
633,8,2,2,0,1,350,2,58,186,octb7.bmp,J2,None,None,None,None,None,None,None,None,None,None,None
634,8,2,2,0,0,350,2,52,180,octa1cw.bmp,J4,None,None,None,None,None,None,None,None,None,None,None
635,8,2,1,0,0,400,2,51,179,octa3cw.bmp,M1,None,None,None,None,None,None,None,None,None,None,None
636,8,1,2,1,1,250,1,8,72,Squd7cw.bmp,J5,None,None,None,None,None,None,None,None,None,None,None
637,8,1,2,0,0,400,1,4,68,sque2cw.bmp,J3,None,None,None,None,None,None,None,None,None,None,None
638,8,2,1,0,0,300,2,51,179,octb4.bmp,M3,None,None,None,None,None,None,None,None,None,None,None
639,8,1,2,1,0,300,1,2,66,Squb7cw.bmp,J1,None,None,None,None,None,None,None,None,None,None,None
640,9,2,2,0,0,400,2,52,180,octf4cw.bmp,M1,None,None,None,None,None,None,None,None,None,None,None
641,9,1,1,0,0,250,1,3,67,Squd1cw.bmp,I2,None,None,None,None,None,None,None,None,None,None,None
642,9,2,2,1,0,200,2,54,182,octe1cw.bmp,M2,None,None,None,None,None,None,None,None,None,None,None
643,9,1,1,0,0,350,1,3,67,sque3cw.bmp,I4,None,None,None,None,None,None,None,None,None,None,None
644,9,2,2,0,1,400,2,58,186,octd8cw.bmp,M5,None,None,None,None,None,None,None,None,None,None,None
645,9,1,1,0,0,400,1,3,67,squf1cw.bmp,I1,None,None,None,None,None,None,None,None,None,None,None
646,9,1,1,1,1,350,1,7,71,sque6cw.bmp,I3,None,None,None,None,None,None,None,None,None,None,None
647,9,1,2,0,0,350,1,4,68,squf2cw.bmp,M3,None,None,None,None,None,None,None,None,None,None,None
648,9,2,2,0,0,250,2,52,180,octb6.bmp,M4,None,None,None,None,None,None,None,None,None,None,None
649,9,1,1,1,0,300,1,1,65,squf4cw.bmp,I5,None,None,None,None,None,None,None,None,None,None,None
650,9,2,1,0,0,400,2,51,179,octf7cw.bmp,I3,None,None,None,None,None,None,None,None,None,None,None
651,9,2,2,0,1,250,2,58,186,octd2cw.bmp,M1,None,None,None,None,None,None,None,None,None,None,None
652,9,2,1,1,0,300,2,53,181,octf2cw.bmp,I1,None,None,None,None,None,None,None,None,None,None,None
653,9,1,1,0,0,200,1,3,67,Squd5cw.bmp,I5,None,None,None,None,None,None,None,None,None,None,None
654,9,1,2,1,0,400,1,2,66,sque8cw.bmp,M3,None,None,None,None,None,None,None,None,None,None,None
655,9,2,1,0,0,250,2,51,179,octa2cw.bmp,I2,None,None,None,None,None,None,None,None,None,None,None
656,9,2,2,0,1,200,2,58,186,octf6cw.bmp,M2,None,None,None,None,None,None,None,None,None,None,None
657,9,2,1,1,0,400,2,53,181,octf5cw.bmp,I4,None,None,None,None,None,None,None,None,None,None,None
658,9,1,1,1,0,400,1,1,65,squf7cw.bmp,I3,None,None,None,None,None,None,None,None,None,None,None
659,9,2,2,0,0,300,2,52,180,octf4cw.bmp,M5,None,None,None,None,None,None,None,None,None,None,None
660,9,1,2,0,0,400,1,4,68,Squa7cw.bmp,M4,None,None,None,None,None,None,None,None,None,None,None
661,9,1,1,1,1,400,1,7,71,Squa5cw.bmp,I1,None,None,None,None,None,None,None,None,None,None,None
662,9,2,1,1,0,200,2,53,181,octa8cw.bmp,I4,None,None,None,None,None,None,None,None,None,None,None
663,9,2,2,0,0,300,2,52,180,octd7cw.bmp,M1,None,None,None,None,None,None,None,None,None,None,None
664,9,1,2,1,1,200,1,8,72,Squd3cw.bmp,M5,None,None,None,None,None,None,None,None,None,None,None
665,9,2,1,1,0,250,2,53,181,octd1cw.bmp,I2,None,None,None,None,None,None,None,None,None,None,None
666,9,1,2,0,0,200,1,4,68,Squd1cw.bmp,M2,None,None,None,None,None,None,None,None,None,None,None
667,9,2,2,1,0,300,2,54,182,octe5cw.bmp,M4,None,None,None,None,None,None,None,None,None,None,None
668,9,1,1,1,0,200,1,1,65,Squb7cw.bmp,I5,None,None,None,None,None,None,None,None,None,None,None
669,9,1,1,1,1,200,1,7,71,Squd6cw.bmp,I3,None,None,None,None,None,None,None,None,None,None,None
670,9,2,2,1,0,350,2,54,182,octd8cw.bmp,M3,None,None,None,None,None,None,None,None,None,None,None
671,9,2,2,0,0,400,2,52,180,octf8cw.bmp,M1,None,None,None,None,None,None,None,None,None,None,None
672,9,1,1,1,0,200,1,1,65,Squa1cw.bmp,I4,None,None,None,None,None,None,None,None,None,None,None
673,9,2,1,0,0,350,2,51,179,octb7.bmp,I1,None,None,None,None,None,None,None,None,None,None,None
674,9,1,2,1,1,300,1,8,72,squf8cw.bmp,M5,None,None,None,None,None,None,None,None,None,None,None
675,9,1,2,1,0,350,1,2,66,Squa8cw.bmp,M4,None,None,None,None,None,None,None,None,None,None,None
676,9,1,1,1,0,250,1,1,65,squf3cw.bmp,I2,None,None,None,None,None,None,None,None,None,None,None
677,9,2,1,0,0,200,2,51,179,octb2cw.bmp,I5,None,None,None,None,None,None,None,None,None,None,None
678,9,2,2,0,0,250,2,52,180,octa6cw.bmp,M2,None,None,None,None,None,None,None,None,None,None,None
679,9,2,1,0,1,400,2,57,185,octb3.bmp,I4,None,None,None,None,None,None,None,None,None,None,None
680,9,1,1,1,0,350,1,1,65,Squd4cw.bmp,I2,None,None,None,None,None,None,None,None,None,None,None
681,9,1,2,1,0,300,1,2,66,sque5cw.bmp,M3,None,None,None,None,None,None,None,None,None,None,None
682,9,2,1,0,0,400,2,51,179,octe4cw.bmp,I3,None,None,None,None,None,None,None,None,None,None,None
683,9,2,1,1,0,350,2,53,181,octa5cw.bmp,I5,None,None,None,None,None,None,None,None,None,None,None
684,9,1,2,1,1,400,1,8,72,Squa2cw.bmp,M4,None,None,None,None,None,None,None,None,None,None,None
685,9,2,2,0,0,200,2,52,180,octe6cw.bmp,M1,None,None,None,None,None,None,None,None,None,None,None
686,9,2,1,0,0,300,2,51,179,octd5cw.bmp,I1,None,None,None,None,None,None,None,None,None,None,None
687,9,1,1,1,0,300,1,1,65,sque3cw.bmp,I5,None,None,None,None,None,None,None,None,None,None,None
688,9,1,2,0,0,300,1,4,68,Squa6cw.bmp,M2,None,None,None,None,None,None,None,None,None,None,None
689,9,1,1,1,1,300,1,7,71,sque2cw.bmp,I1,None,None,None,None,None,None,None,None,None,None,None
690,9,2,1,0,0,300,2,51,179,octe2cw.bmp,I2,None,None,None,None,None,None,None,None,None,None,None
691,9,2,2,1,0,250,2,54,182,octa1cw.bmp,M3,None,None,None,None,None,None,None,None,None,None,None
692,9,1,1,1,0,350,1,1,65,Squb4cw.bmp,I4,None,None,None,None,None,None,None,None,None,None,None
693,9,1,1,1,0,250,1,1,65,sque6cw.bmp,I3,None,None,None,None,None,None,None,None,None,None,None
694,9,2,2,0,1,300,2,58,186,octb6.bmp,M5,None,None,None,None,None,None,None,None,None,None,None
695,9,1,2,1,0,350,1,2,66,squf1cw.bmp,M1,None,None,None,None,None,None,None,None,None,None,None
696,9,2,1,0,0,250,2,51,179,octe1cw.bmp,I4,None,None,None,None,None,None,None,None,None,None,None
697,9,2,2,0,0,350,2,52,180,octa4cw.bmp,M3,None,None,None,None,None,None,None,None,None,None,None
698,9,1,2,1,1,250,1,8,72,squf6cw.bmp,M4,None,None,None,None,None,None,None,None,None,None,None
699,9,2,1,0,0,350,2,51,179,octa3cw.bmp,I5,None,None,None,None,None,None,None,None,None,None,None
700,9,2,2,1,0,400,2,54,182,octd3cw.bmp,M2,None,None,None,None,None,None,None,None,None,None,None
701,9,1,2,1,0,400,1,2,66,Squb1cw.bmp,M5,None,None,None,None,None,None,None,None,None,None,None
702,9,2,1,0,1,350,2,57,185,octd6cw.bmp,I3,None,None,None,None,None,None,None,None,None,None,None
703,9,1,1,0,0,300,1,3,67,sque7cw.bmp,I1,None,None,None,None,None,None,None,None,None,None,None
704,9,2,2,0,1,350,2,58,186,octe7cw.bmp,M4,None,None,None,None,None,None,None,None,None,None,None
705,9,2,2,0,0,200,2,52,180,octf3cw.bmp,M3,None,None,None,None,None,None,None,None,None,None,None
706,9,2,1,0,0,200,2,51,179,octa7cw.bmp,I2,None,None,None,None,None,None,None,None,None,None,None
707,9,1,2,1,0,200,1,2,66,Squb5cw.bmp,M2,None,None,None,None,None,None,None,None,None,None,None
708,9,1,2,1,0,300,1,2,66,squf5cw.bmp,M1,None,None,None,None,None,None,None,None,None,None,None
709,9,1,1,1,1,250,1,7,71,Squb2cw.bmp,I3,None,None,None,None,None,None,None,None,None,None,None
710,9,2,2,0,0,350,2,52,180,octb8.bmp,M5,None,None,None,None,None,None,None,None,None,None,None
711,9,1,2,1,1,350,1,8,72,Squd2cw.bmp,M3,None,None,None,None,None,None,None,None,None,None,None
712,9,1,1,1,0,400,1,1,65,Squa3cw.bmp,I1,None,None,None,None,None,None,None,None,None,None,None
713,9,2,1,0,1,300,2,57,185,octb5.bmp,I4,None,None,None,None,None,None,None,None,None,None,None
714,9,1,2,0,0,250,1,4,68,Squa4cw.bmp,M5,None,None,None,None,None,None,None,None,None,None,None
715,9,1,2,1,0,200,1,2,66,Squb6cw.bmp,M1,None,None,None,None,None,None,None,None,None,None,None
716,9,2,1,0,1,200,2,57,185,octb4.bmp,I2,None,None,None,None,None,None,None,None,None,None,None
717,9,1,2,1,0,250,1,2,66,Squd7cw.bmp,M4,None,None,None,None,None,None,None,None,None,None,None
718,9,1,2,1,0,250,1,2,66,Squb3cw.bmp,M2,None,None,None,None,None,None,None,None,None,None,None
719,9,2,1,0,1,250,2,57,185,octb1.bmp,I5,None,None,None,None,None,None,None,None,None,None,None
720,10,1,2,1,0,400,1,2,66,squf7cw.bmp,J2,None,None,None,None,None,None,None,None,None,None,None
721,10,1,1,0,0,250,1,3,67,Squa3cw.bmp,S2,None,None,None,None,None,None,None,None,None,None,None
722,10,1,1,1,0,200,1,1,65,Squb7cw.bmp,S1,None,None,None,None,None,None,None,None,None,None,None
723,10,2,2,0,0,350,2,52,180,octf6cw.bmp,J4,None,None,None,None,None,None,None,None,None,None,None
724,10,1,2,1,1,250,1,8,72,Squd7cw.bmp,J3,None,None,None,None,None,None,None,None,None,None,None
725,10,1,1,1,0,400,1,1,65,Squa4cw.bmp,S3,None,None,None,None,None,None,None,None,None,None,None
726,10,2,2,0,0,250,2,52,180,octb1.bmp,J5,None,None,None,None,None,None,None,None,None,None,None
727,10,2,1,0,0,300,2,51,179,octe5cw.bmp,S5,None,None,None,None,None,None,None,None,None,None,None
728,10,2,1,0,0,400,2,51,179,octb8.bmp,S4,None,None,None,None,None,None,None,None,None,None,None
729,10,1,2,1,1,350,1,8,72,squf5cw.bmp,J1,None,None,None,None,None,None,None,None,None,None,None
730,10,2,1,1,0,350,2,53,181,octb5.bmp,S2,None,None,None,None,None,None,None,None,None,None,None
731,10,1,1,0,0,300,1,3,67,Squd3cw.bmp,S3,None,None,None,None,None,None,None,None,None,None,None
732,10,1,2,1,0,200,1,2,66,sque2cw.bmp,J3,None,None,None,None,None,None,None,None,None,None,None
733,10,1,2,0,0,400,1,4,68,Squb6cw.bmp,J4,None,None,None,None,None,None,None,None,None,None,None
734,10,2,1,0,1,200,2,57,185,octb7.bmp,S4,None,None,None,None,None,None,None,None,None,None,None
735,10,2,2,0,0,250,2,52,180,octa6cw.bmp,J1,None,None,None,None,None,None,None,None,None,None,None
736,10,2,2,0,0,350,2,52,180,octa2cw.bmp,J2,None,None,None,None,None,None,None,None,None,None,None
737,10,1,1,0,0,200,1,3,67,squf8cw.bmp,S1,None,None,None,None,None,None,None,None,None,None,None
738,10,1,2,1,0,300,1,2,66,squf4cw.bmp,J5,None,None,None,None,None,None,None,None,None,None,None
739,10,1,1,1,1,400,1,7,71,Squa1cw.bmp,S5,None,None,None,None,None,None,None,None,None,None,None
740,10,2,1,0,0,250,2,51,179,octb2cw.bmp,S2,None,None,None,None,None,None,None,None,None,None,None
741,10,1,2,1,1,400,1,8,72,Squd5cw.bmp,J2,None,None,None,None,None,None,None,None,None,None,None
742,10,2,2,0,0,300,2,52,180,octa1cw.bmp,J5,None,None,None,None,None,None,None,None,None,None,None
743,10,2,1,0,0,200,2,51,179,octf7cw.bmp,S5,None,None,None,None,None,None,None,None,None,None,None
744,10,1,2,0,0,250,1,4,68,Squb2cw.bmp,J1,None,None,None,None,None,None,None,None,None,None,None
745,10,1,2,1,0,200,1,2,66,sque5cw.bmp,J4,None,None,None,None,None,None,None,None,None,None,None
746,10,1,1,1,1,350,1,7,71,Squa8cw.bmp,S4,None,None,None,None,None,None,None,None,None,None,None
747,10,2,1,0,0,200,2,51,179,octd3cw.bmp,S1,None,None,None,None,None,None,None,None,None,None,None
748,10,1,2,1,1,300,1,8,72,squf6cw.bmp,J3,None,None,None,None,None,None,None,None,None,None,None
749,10,2,2,1,0,350,2,54,182,octd6cw.bmp,J3,None,None,None,None,None,None,None,None,None,None,None
750,10,2,1,0,1,300,2,57,185,octe7cw.bmp,S3,None,None,None,None,None,None,None,None,None,None,None
751,10,2,1,1,0,250,2,53,181,octa7cw.bmp,S3,None,None,None,None,None,None,None,None,None,None,None
752,10,1,2,0,0,350,1,4,68,Squd6cw.bmp,J4,None,None,None,None,None,None,None,None,None,None,None
753,10,1,1,0,0,350,1,3,67,Squb5cw.bmp,S1,None,None,None,None,None,None,None,None,None,None,None
754,10,2,1,1,0,400,2,53,181,octa8cw.bmp,S4,None,None,None,None,None,None,None,None,None,None,None
755,10,2,2,0,1,200,2,58,186,octf8cw.bmp,J1,None,None,None,None,None,None,None,None,None,None,None
756,10,1,1,0,0,400,1,3,67,squf2cw.bmp,S5,None,None,None,None,None,None,None,None,None,None,None
757,10,2,1,0,0,250,2,51,179,octf5cw.bmp,S2,None,None,None,None,None,None,None,None,None,None,None
758,10,2,2,0,0,300,2,52,180,octd5cw.bmp,J2,None,None,None,None,None,None,None,None,None,None,None
759,10,2,2,0,1,300,2,58,186,octe4cw.bmp,J5,None,None,None,None,None,None,None,None,None,None,None
760,10,1,1,1,0,200,1,1,65,Squd4cw.bmp,S2,None,None,None,None,None,None,None,None,None,None,None
761,10,1,2,1,0,400,1,2,66,Squa6cw.bmp,J4,None,None,None,None,None,None,None,None,None,None,None
762,10,1,2,1,0,350,1,2,66,sque7cw.bmp,J3,None,None,None,None,None,None,None,None,None,None,None
763,10,2,1,1,0,300,2,53,181,octb3.bmp,S5,None,None,None,None,None,None,None,None,None,None,None
764,10,2,2,0,1,400,2,58,186,octf2cw.bmp,J5,None,None,None,None,None,None,None,None,None,None,None
765,10,2,1,0,0,350,2,51,179,octf3cw.bmp,S4,None,None,None,None,None,None,None,None,None,None,None
766,10,1,1,1,0,350,1,1,65,squf1cw.bmp,S1,None,None,None,None,None,None,None,None,None,None,None
